overall_1%,overall_5%,overall_25%,overall_50%,overall_75%,overall_95%,overall_99%,simple_1%,simple_5%,simple_25%,simple_50%,simple_75%,simple_95%,simple_99%,complex_1%,complex_5%,complex_25%,complex_50%,complex_75%,complex_95%,complex_99%,dname,substrNum,complexRate,lossCoff
0.06111757234069612,0.1760581898809524,0.6224488616071429,1.1160569,1.5737106749999998,5.971650781818171,19.86034499000001,0.07744527947669173,0.1694880314285714,0.5465450683110368,0.9662673183873525,1.4920963519662922,6.604593396428583,23.63194153999999,0.05130626715527951,0.18316659536363636,0.76726200625,1.1550095,1.6347691750000002,5.614214809999982,15.644342769999994,DBLP,1,0.0,0.5
0.06590062092257687,0.1968633654761905,0.6931993211864407,1.1745416454965358,1.8526506241329481,6.168287224999997,21.893303348823654,0.10181517573571429,0.2298137269778484,0.6626595147637603,1.1188238836734694,2.0104236532608697,8.796277087500002,36.01905688999978,0.04990881867741936,0.17277794215217393,0.739925325,1.1987466000000002,1.743523775,4.652044309999997,11.304280261666662,DBLP,1,0.0,1.0
0.053448129596774197,0.18026994342765046,0.6827740958333334,1.1670080999999999,1.6687071090067342,6.516563939999996,23.77966260000001,0.07654245406140352,0.18422618012500003,0.6427519323770492,1.0813014138888888,1.7436390694933923,7.694527596502354,34.97655579621808,0.046815975387380776,0.173040022184874,0.7600783642857143,1.1923004000000001,1.5985423012396696,5.602472583333333,14.506515084999958,DBLP,1,0.0,1.5
0.05607083060466897,0.18003834383333336,0.612263247769953,1.0,1.5221660083333335,6.125626399999988,25.722745050000032,0.058743138631720426,0.18388310542518319,0.5739713581818181,1.0,1.8263754749999999,8.883158060000007,40.83956964999971,0.053898011375,0.17613871008333334,0.6653177551946284,1.00376515,1.357433725,4.310711074999996,11.437126824999996,DBLP,1,0.2,0.5
0.06829540575,0.20738412479166668,0.6436473749999999,1.0683734793214863,1.5097464958333333,6.442944432045453,22.804153460000016,0.06870111445906434,0.20818067178032054,0.5988003033333333,1.02401525,1.7650970846142786,8.901075558333353,42.17530124999975,0.0681714672338983,0.20305796666666667,0.70818641875,1.0786818,1.35671535,4.828021349999991,11.978599999999977,DBLP,1,0.2,1.0
0.055744287401869166,0.14415870793981483,0.5391473491071428,1.0008138999999998,1.4562324000000002,4.7550319049999965,20.582537380000293,0.06563548178589744,0.14893481484126986,0.4883826471816283,0.9541792161958778,1.689100794047619,7.309653450000008,33.419204824999895,0.04303185136581197,0.1383323781547619,0.6021149625,1.0178498,1.3276894750000001,3.211441749999999,8.083586677000001,DBLP,1,0.2,1.5
0.051359217270753516,0.1383395356557377,0.5104065871090574,1.118350175,1.4800994250000001,5.00563250833333,18.442334213750062,0.04743751115384616,0.12830574894976307,0.41371642816025783,0.8765942,1.6322885857142857,7.675786184545458,32.484663229999974,0.05199473442601036,0.15470787104166667,0.638197575,1.1758203,1.420379675,3.372028027499995,7.922007974999999,DBLP,1,0.5,0.5
0.06009059745846155,0.1783397848128673,0.6185704326923077,1.068504,1.6326863999999999,6.327197008183622,27.351019180000023,0.0510950158,0.14988932239534405,0.5528231413461537,1.0408983711322457,1.8865375848121086,10.13266365,45.90729355999969,0.07110078948245303,0.21380178200000008,0.7123604678030302,1.07502605,1.4805518500000001,3.9553026349999945,11.799025839999985,DBLP,1,0.5,1.0
0.0579095534616924,0.15367313025936072,0.5493706515089257,1.0633246500000002,1.6378425541666666,6.32263010833333,24.25205316000008,0.05757933743842365,0.1337824014151197,0.44312133942307697,0.9275114849227639,1.8360691,9.677335391503268,36.76950829999998,0.05851099314285715,0.1774269470263158,0.6946249999999999,1.1145651,1.53980315,4.105565859999997,13.337634599999975,DBLP,1,0.5,1.5
0.04899820945,0.1452426572994403,0.5579382041666666,1.08878045,1.6494477989612186,6.902960062499999,30.52328921000002,0.03853104705149452,0.11812178575481144,0.4686470211062591,1.0738592047213622,2.2149616,11.95513265724638,49.038971619999614,0.06855913444699963,0.17879007757352944,0.6478901458333334,1.09118945,1.421937875,3.452345699999998,9.369020097999998,DBLP,1,0.8,0.5
0.05723192370462592,0.16075109274647886,0.5778783875,1.1105497142857144,1.494737375,6.52908705819467,26.06909989000011,0.04104020086587591,0.1229174394698934,0.503808195424141,1.0212889285714284,1.9535344250000002,10.677273266891902,47.75088495499955,0.08127658537362636,0.19779857777777782,0.6482782874999999,1.1189124000000001,1.27704425,3.898450543333328,11.234608209999973,DBLP,1,0.8,1.0
0.060691227165366145,0.15766430468347087,0.5961484375,1.1900401333333335,1.7436886092105264,6.889630234999999,24.364355604706034,0.047092536958333334,0.1292241325405108,0.4572394945631068,0.9926417246268656,1.9343111784156977,10.264876329629642,38.97717726999994,0.0845169296,0.21295400301098233,0.7643378249999999,1.2338976000000001,1.6364731,4.871917914999988,12.388939557999972,DBLP,1,0.8,1.5
0.0005771211468884135,0.02077604890582087,0.3458403625,1.1436495,1.5688685749999998,7.272430683333332,34.75505711000007,0.00021746526453509985,0.0026992468462722625,0.13112902291666667,0.5607001678571428,1.7413126642857142,12.148870791666688,57.121648369999974,0.08773566570408163,0.20311241291666665,0.6955934259615385,1.187241,1.5110563250000002,4.272317083333329,12.776078609999992,DBLP,1,1.0,0.5
0.0005294491717306121,0.017178716551546368,0.33908872087765957,1.0092575750000001,1.4838306500000003,6.932699489999997,27.37846973000002,0.00020714433597492446,0.0024827407854861963,0.11388584189497716,0.5098920711538462,1.4935123514705881,11.085804650000007,42.78581462499997,0.08477444893526012,0.20338407909720718,0.69754055,1.08259265,1.482844875,4.668222344999994,13.224348904999987,DBLP,1,1.0,1.0
0.0006527357772666179,0.01380255197733755,0.31095836964285717,1.0383196,1.3968376500000002,6.205455399999999,23.834155195000115,0.00022217503244243873,0.0032624362733576226,0.0998833849093318,0.4465782237061039,1.3007855357142857,9.049128675000002,37.707045779999966,0.07822971976466049,0.203939648125,0.675740375,1.12582995,1.439003575,4.27793546999999,12.456755919999999,DBLP,1,1.0,1.5
0.06560432605747128,0.20764662082021543,0.6819216063958593,1.1509795499999997,1.7439498249999998,6.543332399999995,19.11623677000011,0.08812102344660112,0.23027902963003463,0.626331525,1.0499916111304954,1.7012221664485165,7.44339641666667,28.716477159999894,0.04641452315612633,0.18997229557012316,0.8119600333333332,1.1796601,1.789909175,5.864734409999999,13.44958627,DBLP,2,0.0,0.5
0.06668825720253165,0.20882167166666665,0.7222743265873016,1.17511805,1.8074013205882353,6.996096338888887,20.883727370000017,0.07283294694236966,0.21297989710526316,0.6529542666666668,1.10048238550135,1.7385750327380953,7.464725497500009,30.174672079999834,0.058369756042672666,0.20462320119047622,0.8553592384453782,1.1970563,1.8671235000000002,6.4829916199999875,15.90832201,DBLP,2,0.0,1.0
0.05959584301287002,0.20793991645454546,0.666793975,1.0836721878378377,1.7082599789473685,8.161938474999992,25.74833608000014,0.06649005229590019,0.21928910108196725,0.6035356524771839,1.0180994037990196,1.6473690658536586,7.961988375000004,30.590562299999828,0.05041369862393163,0.19444190392857144,0.8220283249999999,1.1159517,1.759394309259259,8.325546658333332,23.963198126666644,DBLP,2,0.0,1.5
0.06801561661764707,0.21351608833333333,0.6606137671604527,1.0709816,1.6839382999999999,6.27880508333333,21.544806150000028,0.09227526800554324,0.21684551795163295,0.6136612754545454,1.0295512027167377,1.8274294796116504,8.4295096666667,32.31540181714266,0.052232715215909095,0.21043561365384617,0.7467028086538462,1.089186775,1.581633,4.631312739999994,10.82025532,DBLP,2,0.2,0.5
0.0698859184683058,0.19897921706349206,0.6487124174704471,1.1859312499999999,1.71401245,5.835884555033554,22.765417984444454,0.08863493583333333,0.20479466466666665,0.5772849107142857,1.0039671779814932,1.8451801469465647,7.889584925000003,36.80478819999921,0.06166352966239316,0.19168026022556395,0.748359705,1.2489082,1.6434154749999998,4.176874999999999,13.485073399999985,DBLP,2,0.2,1.0
0.06488585212400685,0.17693668661764705,0.65580165,1.2316634999999998,1.5863635,5.777743399444442,18.48306273000002,0.06908075790017387,0.17455013473441108,0.5916241822469982,1.0762509600849084,1.840845012805214,8.851524239473694,31.812733964999904,0.05863791223076923,0.18269505587837837,0.7046789250000001,1.2672545999999998,1.484866375,3.4392948799999994,9.731893779999995,DBLP,2,0.2,1.5
0.07651277681582408,0.20627020127450982,0.6997296273876404,1.10769918,1.7268626999999999,7.551382493333325,24.28444637777782,0.07445976494031574,0.1914837583333333,0.6380046625,1.1367229883116883,2.2310136,11.488192650000013,41.81737094999994,0.08220672956666668,0.22227737547020485,0.7706911677763819,1.0987462,1.4702368749999999,4.649184032499998,13.14601313,DBLP,2,0.5,0.5
0.08026153131756578,0.18660992283228323,0.6235115870288248,1.1285028499999998,1.6882649434782608,5.878644709999994,22.57005111666667,0.08212780310126583,0.17799781110642987,0.5532434586956523,1.0064372547711882,1.9124881903374233,8.902083233333341,36.84528926999992,0.07910097400925926,0.19901238928571433,0.72941698125,1.1485300500000002,1.5310834750000002,3.7916317074999983,9.661767804999988,DBLP,2,0.5,1.0
0.051100155859242255,0.15006207520833334,0.5281087483507991,1.161655225,1.5407798500000003,5.471180559999997,17.307746400000077,0.04543000500788709,0.12371562332311828,0.4351971727594339,0.9172086523748437,1.6737505375000001,7.780927833333337,28.57248420999996,0.06500377388011486,0.18875672714285716,0.6699386284090909,1.21173665,1.4905300750000001,3.5694333349999976,10.42541337,DBLP,2,0.5,1.5
0.051221101038048784,0.14947319690998728,0.5659339429577465,1.1185502500000002,1.4461532411764706,6.782348833333329,25.93759134000006,0.04538193822857143,0.12591293085555558,0.49068384615384614,1.0288914777777778,2.0311882167900275,11.433323109090917,42.234074749999465,0.05682405466847458,0.18021111142857144,0.6066470504032259,1.12953255,1.317686617857143,3.52032075999999,10.740387374999985,DBLP,2,0.8,0.5
0.05979280888337469,0.161392063,0.5670209875,1.0545931,1.4962687000000001,7.288248624999998,33.32473216000004,0.04805012893178455,0.13863522959680283,0.5137884867021276,1.04035265,2.1038673873922416,13.236082231818195,53.25228622999991,0.07216637576887791,0.18468841511904763,0.616639325,1.05827545,1.2558745999999998,3.789351221666666,12.444988992499978,DBLP,2,0.8,1.0
0.04332923982247734,0.1261026644736842,0.4956270016666667,1.04314745,1.46837285,6.486894089999988,24.852662184000046,0.03458459652617155,0.1069691334914611,0.42260000973824313,0.9894452909618783,1.8502679955197134,11.225217479166668,37.46981607999991,0.05352241851655914,0.15168230105000002,0.5747670603723404,1.0583681499999997,1.3343387,3.201683209999995,9.037276929999997,DBLP,2,0.8,1.5
0.000374258620077975,0.013058758382782087,0.3186000734913793,1.02206655,1.4093505,6.473766649999997,24.644435610000002,0.0001198560925252127,0.0022200028281132243,0.0940367406521739,0.5001992670454545,1.443502421875,9.689598333333334,38.52444837999983,0.0822601687228261,0.19168436937500002,0.6625813565046271,1.0931877,1.3987185750000002,4.457862239999998,12.646261559999994,DBLP,2,1.0,0.5
0.0012811669682863327,0.024595150590846795,0.35302149140625,1.02737075,1.4503381250000003,6.740388891666665,29.04984021000004,0.00038345656514138303,0.005503774406540541,0.13473452708333333,0.569100575,1.5512439718750002,11.1638116,42.67184149999995,0.07708201400054171,0.19029477510204082,0.6706107793118468,1.09237565,1.418868325,4.199505672727267,14.471183861666653,DBLP,2,1.0,1.0
0.00020448047427625612,0.022356545942028988,0.3719187299886266,1.0503824499999999,1.483797417857143,7.19517962333333,28.147617505000017,6.538731617875493e-05,0.0019356370858786404,0.14823291044988612,0.5783212642857143,1.5697199,11.414817950000018,50.15943642999983,0.07965606181505376,0.20963523732142858,0.6649128895833334,1.1202103499999998,1.445772603125,4.629587833333332,11.991511652499986,DBLP,2,1.0,1.5
0.06920615032497039,0.2069513071875,0.7205697523673376,1.2089696785714286,1.944982475,7.138079846666665,21.52046172666674,0.08716780824666666,0.21622757853984145,0.6577553432432433,1.1302066243801654,2.0356357077464784,9.655975797222228,37.13963208,0.04915054644444445,0.19904218344129557,0.8357840125,1.25145005,1.863890925,5.817516924999982,12.484877729999988,DBLP,3,0.0,0.5
0.06379124729843305,0.18120790392307695,0.6272428125,1.02706345,1.7626101717687073,6.813980075,23.078322300000035,0.07553036849285713,0.1814224020769231,0.5696165203097605,1.012619165619663,1.8607222643716579,8.334118004807696,30.951299999999925,0.04844871505357143,0.18103271105769234,0.6933067607142857,1.0359470000000002,1.68247605,5.539797389999994,14.467553838333322,DBLP,3,0.0,1.0
0.05857785703436658,0.19596439798701298,0.6496360821428572,1.1030540500000001,1.680427280960265,7.0669927599999935,20.819721155000003,0.07356095678409091,0.20035111962962962,0.5751685537652645,0.9795120824587706,1.5599227446428572,7.953664850000002,30.93703263333317,0.04544406224211711,0.19024314999999997,0.8311546534090908,1.1465975999999998,1.8094205499999998,6.511399799999984,16.550595289999983,DBLP,3,0.0,1.5
0.06212648840272263,0.16526236821022727,0.589075641187835,1.0936168,1.532301767105263,4.772518872222218,19.83177779485459,0.0627463357704704,0.15593125667372884,0.5301096251778095,0.9935267749999999,1.7197827986998981,7.070964364957272,35.553794149999966,0.05943090901049809,0.17243340169398907,0.6480733583333333,1.1317115,1.434633225,3.455922314999994,9.148718429999992,DBLP,3,0.2,0.5
0.07301748205352111,0.19397479353287841,0.6290031428571429,1.12399425,1.6291778985322896,6.183825803571426,19.183397710000076,0.08092499290875116,0.17903944146819836,0.5427880218368081,0.9957022426003153,1.7337648042328042,8.527143025000003,27.558449614999834,0.06612814251036866,0.2118080441666667,0.7541231625,1.1575467499999998,1.56121235,4.870059127272719,14.120467779999993,DBLP,3,0.2,1.0
0.07083194414835163,0.19297577928571427,0.677544188143257,1.3352046999999998,1.959849825,5.788932711162789,22.510622550000118,0.0862525834735055,0.1835043646322273,0.5656940009169908,1.0776610009064551,2.096052475,8.943493233333351,36.7845019399998,0.06107188482692308,0.20513321602816903,0.791043215,1.3788199499999998,1.8861892,4.229835267857141,8.97239332499999,DBLP,3,0.2,1.5
0.06639622244000001,0.16480019314814814,0.5806332265736335,1.0979837514376998,1.581247925,5.873543269999997,20.131480050000018,0.06354579277777778,0.15200109796794872,0.5095770955149501,0.9672890558823528,1.8307843928571428,8.83274835000001,32.71884837999969,0.07202220609139784,0.18138421933333335,0.6655636291666667,1.13801765,1.4785948500000001,3.7259574474637667,11.042934289999987,DBLP,3,0.5,0.5
0.07093895666666668,0.1747503371031746,0.6125101275,1.1699167,1.724840075,6.456240974999998,24.268106359090943,0.0724555149364706,0.15904310190458582,0.5380886160714285,1.0249611044167495,2.1663029125,10.359250616666667,41.77984769999991,0.07064049657509158,0.1940375957619048,0.7087709291666666,1.2026672,1.5387945,4.156784999999996,11.283138943333304,DBLP,3,0.5,1.0
0.07059311970361445,0.1910327914548803,0.6634586588397409,1.1554975,1.862252609375,7.258416174999998,25.92181566857147,0.07176495466727187,0.18871196924882627,0.6204780742647059,1.1642898022821577,2.4443569734848487,11.32367285000001,37.71156769999995,0.06965968780053192,0.19497075583333334,0.7125618,1.1542101047619049,1.572886825,4.341205598235293,12.696211179999981,DBLP,3,0.5,1.5
0.05772675761111112,0.15932809775,0.6327154583333333,1.15056325,1.78707665,7.6783003395161185,27.66030587000004,0.04135902023480027,0.12451727541666666,0.49495977619047615,1.0535876333333332,2.203432536764706,11.794303900000003,41.96161275999979,0.07602997607004831,0.22033914314363143,0.78847974,1.19119535,1.6029540017857142,4.868702309999998,15.229990908888851,DBLP,3,0.8,0.5
0.0508083577923077,0.13752136825396824,0.5381778421052632,1.1139139,1.598524777316294,6.580173114285712,31.237821098926194,0.03710499676054556,0.10268294897207411,0.42350979999999994,0.9440305674464908,1.8926003235294118,12.073023283333345,55.32539949999959,0.06934089476903225,0.19497662333333332,0.6396000019859813,1.1446341000000002,1.4638740000000001,3.572824899999998,10.373058829999998,DBLP,3,0.8,1.0
0.05463393086285714,0.14049964323671496,0.4972006159418023,0.9187457800000001,1.4498450999999999,6.517838783333333,27.448490120000294,0.04168492842937369,0.12065860245121952,0.41527440325068604,0.8475064221597453,1.7434576437138132,11.146338225000008,45.13411454696967,0.07680821049876219,0.167896348125,0.6010106405867971,0.936228545,1.2963189125,3.7176678599999984,10.37293154,DBLP,3,0.8,1.5
0.00035324336422072155,0.010063554917706524,0.2916140817216981,1.0625613,1.414202925,6.037336233333334,26.594960795000144,0.00012184497975646187,0.0013152318919527936,0.0953968670752047,0.5042341590909091,1.59631515625,10.4500207625,42.50866294999979,0.06163296122049689,0.16648272669354844,0.5803455696428571,1.10683525,1.351287225,3.687435674999999,10.074597031176468,DBLP,3,1.0,0.5
0.00035797070525076934,0.008170073416322709,0.29269383779761904,0.96393874,1.349584675,5.953747992857142,22.710206360000036,0.00020977557641265094,0.0014193135398424405,0.07568374441095813,0.413677244047619,1.2152914252427185,8.499647600000007,32.329342499999925,0.08792717162087912,0.19970312125,0.6861359375,1.05248805,1.4109876749999999,4.5000481333333315,12.094646459999987,DBLP,3,1.0,1.0
0.00013207789874259118,0.006882449483585439,0.29984694375,1.0248297,1.48895025,6.544719721538448,26.392975600000092,4.025872580786137e-05,0.0007868886741663877,0.07477675590092772,0.44260169583333336,1.3936282833333333,10.589712250000016,41.31699694999979,0.08210302226785715,0.1931962636813187,0.70502905625,1.12208965,1.5304577250000002,4.505453139999994,13.865098899999989,DBLP,3,1.0,1.5
0.045302659305555555,0.15520028108253586,0.612274756099615,1.1523103653846154,1.5996073938016528,5.087847099999998,18.79393175000008,0.06228251828148148,0.16631001906788667,0.5327886067563818,1.03092985,1.7585857875,7.0916969458333385,32.206019479999846,0.039988830537157766,0.1437269965,0.6787832374999999,1.20206,1.5171998,3.927508316666666,10.336718389999996,DBLP,4,0.0,0.5
0.056336015298229264,0.17817710734848485,0.6296501051605505,1.0760976,1.6875393147727273,6.29082995,19.352581750000052,0.06864048521126762,0.17770443982206469,0.5714915830989111,0.9795609412335449,1.633363275,6.6380126916666695,28.126541559999303,0.05038016379310346,0.18073480750000004,0.7776966620370369,1.1319303500000002,1.728986075,6.045722224999997,16.07389392999999,DBLP,4,0.0,1.0
0.05494530456818183,0.17336325285714285,0.6303037410091744,1.09548865,1.6589383159574467,6.366312224999996,22.01399995529419,0.06545936898819946,0.17581509026785716,0.5773490027031623,1.002035924388019,1.644481017406593,7.231611,29.005633659999763,0.0479744198200313,0.17038206126614988,0.7278815,1.1360563,1.6768928833333334,5.856017107499998,17.35997664999999,DBLP,4,0.0,1.5
0.07794548114245015,0.20053720279761905,0.6796553411290323,1.20860905,1.7430018970588232,7.025655088333332,23.68728354000001,0.08550697799069767,0.1793837148727273,0.5833684196340946,1.0,1.77767505,8.645797212500003,28.868672699999557,0.06983725883333333,0.22439113437500002,0.8566800380681817,1.24651155,1.721087719047619,5.883483368636361,18.89795064333332,DBLP,4,0.2,0.5
0.06965040427005346,0.18207955456931912,0.6316571,1.1020940000000001,1.709715875862069,6.145289694999997,20.177919760000115,0.07439887341778678,0.17188684343815516,0.5466082884221312,1.0039708502274571,1.8412637596153845,8.3762141,32.61360576999986,0.06586794846428572,0.19143347416666667,0.7588786595238095,1.1366623000000002,1.647637975,4.455915344999998,11.240098504999997,DBLP,4,0.2,1.0
0.06771327099409681,0.19783510284013608,0.6635235461538461,1.1936193,1.6753309322033898,6.462153146511625,23.107824870000012,0.08312864644082332,0.19910553483333332,0.6100251680786487,1.0820737712768789,1.9227564547470006,8.193478490476194,36.53504829999993,0.06245621090956072,0.19514272500000002,0.7655058081236323,1.2052892499999999,1.52447125,4.838009539999997,13.119260489999988,DBLP,4,0.2,1.5
0.06292130025384615,0.16151622385106382,0.5486167945899211,1.0644179,1.5962861625000002,5.476884106666651,23.799724260000232,0.06253729111222092,0.14572803330917874,0.47245759535651405,0.9691656470498615,1.9202161750000002,8.911869300000006,36.08842570499979,0.06432579580555557,0.17517769775252526,0.6232908125,1.1094661000000001,1.456306867857143,3.129177374999997,7.406019597999996,DBLP,4,0.5,0.5
0.05094287406153847,0.14630616097222224,0.5346576511568202,1.0,1.570405925,4.957376949999999,19.0931974888889,0.050437574080164436,0.13178601964701966,0.45717169794807877,0.937881985,1.74867619375,7.711619441666673,30.37618590999992,0.05188787427635328,0.16346289411111112,0.631150675,1.0244487,1.4890980750000002,3.114105566666664,8.170480689999998,DBLP,4,0.5,1.0
0.057385054469635634,0.1647518001059322,0.6252568703991132,1.0571226,1.6762826102941175,6.405432099999996,30.041509830000223,0.06064141545827984,0.16177568656926414,0.5878423264742967,1.1134684755662563,2.1953924737844943,11.276257460714291,45.16918250805335,0.05553108496031746,0.1684466997914736,0.6601359375,1.0377909,1.4415545500000002,3.447665064999995,9.960255679999962,DBLP,4,0.5,1.5
0.05848840659388275,0.166183916875,0.6216210798907993,1.1255678769576494,1.7356824625,8.168028749999998,28.984165030000003,0.0418061140952381,0.13609678987173596,0.5130923105579608,1.0920340966339412,2.3048869952283573,12.92864740000001,43.83418753999971,0.08222810261428573,0.21090766282051282,0.7377619249999999,1.13481655,1.4657383499999999,4.885716449999997,12.129446299999996,DBLP,4,0.8,0.5
0.04942278905015198,0.14573678750000002,0.5808467875000001,1.09950225,1.640577175,7.023423749999997,30.568744214285754,0.035802167964106756,0.117761868935981,0.48832378252840913,1.0485103109044827,2.143024594512195,11.961961573958336,56.519167329999355,0.07371181904645355,0.1858117917357911,0.6769755125,1.1091694333333333,1.4332810125000002,3.990729084999992,11.285212049999991,DBLP,4,0.8,1.0
